ids,users,label_count,labels,claim_id,claim,deleted,created
"4717,4721","129,154",2,"SUPPORTS,SUPPORTS",3797,Kocianovo kvarteto nahrávalo pro evropskou firmu.,"0","1616791388,1616796664"
"4718,4725,6102","129,154,136",3,"REFUTES,REFUTES,REFUTES",3798,Kocianovo kvarteto odmítlo spolupráci s francouzskou firmou Harmonia Mundi.,"0","1616791401,1616797367,1617215267"
"4720,4780","129,145",2,"NOT ENOUGH INFO,NOT ENOUGH INFO",3800,Zimní radovánky si dnes na Sněžce užívaly čtyři tisícovky lidí.,"0","1616791575,1616841352"
4731,154,1,REFUTES,3801,Zimní radovánky v Krkonoších si dnes užívaly čtyři tisícovky lidí.,"0",1616798397
4795,124,1,NOT ENOUGH INFO,3805,Přemysl Sobotka se stal druhým nejvyšším ústavním činitelem.,"0",1616843133
"4746,4787","145,124",2,"REFUTES,REFUTES",3806,Přemysl Sobotka se stal předsedou Poslanecké sněmovny.,"0","1616839472,1616842831"
4791,124,1,NOT ENOUGH INFO,3807,Přemysl Sobotka oznámil kandidaturu na prezidenta.,"0",1616843084
"4741,4790","145,124",2,"SUPPORTS,SUPPORTS",3808,Přemysl Sobotka byl zvolen vysokým ústavním činitelem.,"0","1616839014,1616843079"
"4745,4785,5196","145,124,169",3,"REFUTES,SUPPORTS,REFUTES",3809,Přemysl Sobotka nekandidoval na předsedu Senátu.,"0","1616839449,1616842807,1616880642"
"4744,4793","145,124",2,"SUPPORTS,SUPPORTS",3810,Nový předseda Senátu Přemysl Sobotka má stejnou kancelář jako jeho předchůdce Petr Pithart.,"0","1616839229,1616843106"
4784,124,1,NOT ENOUGH INFO,3811,Nový předsed Senátu Přemysl Sobotka má stejného mluvčího jako jeho předchůdce Petr Pithart.,"0",1616842715
"4789,5063","124,140",2,"NOT ENOUGH INFO,NOT ENOUGH INFO",3812,Přemysl Sobotka má jinou sekretářku než Petr Pithart.,"0","1616843071,1616868431"
4792,124,1,REFUTES,3813,Nový předseda Senátu Přemysl Sobotka má stejnou pracovnu jako bývalý předseda Petr Pithart.,"0",1616843091
"4742,4786","145,124",2,"SUPPORTS,SUPPORTS",3814,Přemysl Sobotka má kancelář předsedy Senátu.,"0","1616839069,1616842823"
"4783,5182","124,169",2,"REFUTES,REFUTES",3815,Přemysl Sobotka i Petr Pithart si ponechali své kanceláře.,"0","1616842645,1616878913"
"4740,4788,4939","145,124,119",3,"SUPPORTS,SUPPORTS,SUPPORTS",3820,Sobotka získal nadpoloviční většinu hlasů.,"0","1616838900,1616842912,1616855135"
"4743,4794","145,124",2,"SUPPORTS,SUPPORTS",3821,Sobotka získal nadpoloviční většinu hlasů.,"0","1616839135,1616843125"
"4748,5387","145,114",2,"SUPPORTS,SUPPORTS",3822,"Jiří Rusnok se stal premiérem 25. června 2013, jmenoval ho prezident Zeman.","0","1616839740,1616956611"
"4752,5403","145,114",2,"NOT ENOUGH INFO,NOT ENOUGH INFO",3823,Prezident Zeman jmenoval Babiše premiérem.,"0","1616840377,1616957437"
"4754,5394","145,114",2,"SUPPORTS,SUPPORTS",3824,Rusnok se stal premiérem.,"0","1616840424,1616956977"
"4747,5402,5797","145,114,121",3,"SUPPORTS,SUPPORTS,SUPPORTS",3828,"Skandál Jany Nagyové stál za koncem vlády ODS, TOP 09 a LIDEM.","0","1616839693,1616957425,1617038203"
4771,145,1,SUPPORTS,3829,"Vláda ODS, TOP 09 a LIDEM padla kvůli skandálu Petra Nečase.","0",1616841067
"4751,5613","145,137",2,"SUPPORTS,SUPPORTS",3830,Vznik ČAK datujeme do roku 2001.,"0","1616840201,1616962053"
"4749,6133","145,136",2,"SUPPORTS,SUPPORTS",3833,ČAK je finanční instituce.,"0","1616839875,1617215812"
"4773,6051,6125","145,171,136",3,"REFUTES,REFUTES,REFUTES",3834,ČAK nevznikla v roce 2001.,"0","1616841103,1617202895,1617215691"
"4750,5754","145,138",2,"SUPPORTS,SUPPORTS",3835,Bývalý premiér Petr Nečas je přítel a blízký spolupracovník Jany Nagyové.,"0","1616839904,1616978934"
"4753,5396,5514","145,114,159",3,"REFUTES,NOT ENOUGH INFO,REFUTES",3836,Jana Nagyová je blízká spolupracovnice a přítelkyně bývalého premiéra Mirka Topolánka.,"0","1616840395,1616957002,1616960640"
"4764,5399","145,114",2,"SUPPORTS,SUPPORTS",3837,Jana Nagyová má vztah s Petrem Nečasem.,"0","1616840839,1616957194"
4775,145,1,SUPPORTS,3838,Po ukončení činnosti Konsolidační banky zastupuje její funkci ČAK.,"0",1616841161
"4757,4911","145,157",2,REFUTES,3839,ČAK je nástupce ministerstva financí.,"0","1616840637,1616850537"
4860,152,1,,3840,ČAK nevyužila všechny možnosti k získání maximálního výnosu z prodávaného majetku.,"0",1616845529
4781,145,1,NOT ENOUGH INFO,3841,"manažer ČKA Jan Šik přebral povinosti Konsolidační banky, jejíž činnost byla ukončena.","0",1616841371
4767,145,1,REFUTES,3842,ČAK se nestala nástupcem zrušené Konsolidační banky.,"0",1616840882
"4756,5404","145,114",2,"SUPPORTS,SUPPORTS",3843,Rusnokova úřednická vláda začala vládnout 10. července 2013.,"0","1616840587,1616957489"
"4763,5643","145,131",2,"REFUTES,REFUTES",3844,Prezident Zeman jmenoval Babišovu úřednickou vládu 10. července 2013.,"0","1616840813,1616962642"
"4758,5388","145,114",2,NOT ENOUGH INFO,3845,Prezident Zeman jmenoval „letní prezidentskou vládu“ 10. července 2013.,"0","1616840642,1616956671"
"4770,6127","145,136",2,"REFUTES,NOT ENOUGH INFO",3846,Zeman jmenoval v červnu úřednickou vládu.,"0","1616841016,1617215725"
4760,145,1,SUPPORTS,3849,Po ukončení činnosti ČAK přebírá její povinnosti a závazky ministerstvo financí.,"0",1616840698
"4779,6596","145,91",2,"REFUTES,REFUTES",3850,Nástupcem ČAK je předseda České národní banky.,"0","1616841346,1619909105"
"4778,4948","145,119",2,REFUTES,3851,Nástupcem ČAK je premiér České republiky.,"0","1616841312,1616856216"
4766,145,1,SUPPORTS,3852,Povinnosti a závazky zanechané po zániku ČAK přebírá do své kompetence ministerstvo financí.,"0",1616840857
4761,145,1,REFUTES,3853,Po zániku ČAK se nenašel nástupce této instituce .,"0",1616840757
"4762,5051,5400","145,140,114",3,"SUPPORTS,SUPPORTS,SUPPORTS",3854,Předci Eugena byli z Čech a Slovenska.,"0","1616840794,1616867594,1616957347"
"4765,4997","145,119",2,"NOT ENOUGH INFO,NOT ENOUGH INFO",3855,Ronald Evans má předky z Čech a Slovenska.,"0","1616840851,1616862372"
"4768,5390,6001","145,114,168",3,"SUPPORTS,SUPPORTS,SUPPORTS",3856,Eugene Cernan má předky ze střední Evropy.,"0","1616840992,1616956821,1617183922"
"4772,5397","145,114",2,"NOT ENOUGH INFO,SUPPORTS",3857,Po Měsíci se před 40 lety procházel Eugene Cernan.,"0","1616841077,1616957126"
4769,145,1,REFUTES,3858,Eugene Cernan byl před 40 lety na Marsu.,"0",1616841001
4776,145,1,NOT ENOUGH INFO,3864,Český státní dluh je financován z peněz Evropské investiční banky.,"0",1616841216
"4782,5393","145,114",2,"NOT ENOUGH INFO,SUPPORTS",3865,Světová banka financuje český státní dluh.,"0","1616841398,1616956893"
4774,145,1,NOT ENOUGH INFO,3866,EIB financuje státní dluh.,"0",1616841152
4853,152,1,SUPPORTS,3867,Bude trvat další dva měsíce než skončí dostavba sloního pavilonu v ostravské zoo.,"0",1616845358
"4821,4844","124,152",2,"REFUTES,SUPPORTS",3868,Dostavba sloního pavilonu v pražské zoo bude mít dva měsíce zpoždění .,"0","1616844235,1616845162"
"4824,4862","124,152",2,"REFUTES,REFUTES",3869,Dostavba psího pavilonu začne v ostravké zoo příští měsíc.,"0","1616844323,1616845566"
"4822,4846","124,152",2,"SUPPORTS,NOT ENOUGH INFO",3870,"areál přizpůsobeny přirozenému habitatu chobotnatců, který se má nacházet v prostorech ostravské zoo, nebude dostaven dříve než za dva lunární cykly .","0","1616844300,1616845189"
4856,152,1,,3871,chvíli potrvá než v zoo uidítě slony.,"0",1616845401
4838,152,1,NOT ENOUGH INFO,3873,komunistická vláda věnovala středoevropskému státu slona.,"0",1616844960
"4820,4839","124,152",2,"REFUTES,REFUTES",3874,Slon Pepík byl věnován československu čínskou vládou .,"0","1616844226,1616844978"
4854,152,1,REFUTES,3875,Slon Pepík byl usmrcen československu vládou .,"0",1616845366
4843,152,1,SUPPORTS,3876,"Zástupce chobotntců s lidským pojmenováním Pepík změnil oblast svého působení po té, co byl jednimi lidskými vůdci darován jako neživý předmět druhým lidksým vůdcům na opačé straně planety.","0",1616845127
4866,152,1,SUPPORTS,3877,Vietnamci předali Čechoslovákum savce.,"0",1616845653
"4837,6094","152,136",2,"REFUTES,REFUTES",3878,Slon Pepík se nikdy nedostal do československa.,"0","1616844930,1617215040"
"4861,6004","152,168",2,"SUPPORTS,SUPPORTS",3879,Smrt sloníka Pepíka přichází po tragickém pádu z příkopu v roce 1964.,"0","1616845545,1617184057"
"4829,4848,5567","124,152,131",3,"REFUTES,REFUTES,REFUTES",3880,Slonisko Pepík tragicky umírá po nárazu do věže v roce 1964 .,"0","1616844388,1616845212,1616961360"
4852,152,1,REFUTES,3881,Slonisko Pepík vesele papá seno.,"0",1616845341
"4826,4870","124,152",2,"SUPPORTS,NOT ENOUGH INFO",3882,"Slonisko Pepík přestává vykazovat známky života po té, co trpěl na následky zranění způsobené pádem z umělé vodní překážky nacházející se v místě jeho výskytu.","0","1616844347,1616845740"
"4845,5617","152,160",2,SUPPORTS,3883,Slon Pepa umřel.,"0","1616845170,1616962138"
"4819,4864,5687","124,152,137",3,"REFUTES,REFUTES",3884,Slon pepa přežil pad z příkopu.,"0","1616844210,1616845617,1616963774"
4871,152,1,REFUTES,3885,Chobotnatci mění zoo ve kterých bydlí po česku.,"0",1616845775
"4851,5096","152,127",2,NOT ENOUGH INFO,3886,"Zástupce chobotnatců obdržela ostravská zoo od té, která se nachází v hlavním městě Slovenska.","0","1616845325,1616873545"
"4823,4842","124,152",2,"REFUTES,REFUTES",3887,"Zástupce chobotnatců ukradla ostravská zoo od té, nacházející se v hlavním městě České republiky.","0","1616844308,1616845109"
"4827,4850","124,152",2,"SUPPORTS,REFUTES",3889,Zástupce chobotnatců zůstali v zoo nacházející se v hlavním městě České republiky.,"0","1616844358,1616845303"
4865,152,1,SUPPORTS,3891,23 lidí přišlo při bouři v Salvadoru o život.,"0",1616845639
"4828,4855","124,152",2,"REFUTES,REFUTES",3892,23 lidí zemřelo při tropické bouři v Praze.,"0","1616844365,1616845373"
4849,152,1,,3893,23 lidí zemřelo při protestech v Salvadoru.,"0",1616845258
4841,152,1,SUPPORTS,3894,23 lidí mělo zranění neslučitelná se životem zemřelo při tropické bouři v Salvdoru u Mexického zálivu.,"0",1616845057
"4847,6089","152,136",2,"REFUTES,SUPPORTS",3895,23 lidí zemřelo ve Střední Americe.,"0","1616845201,1617214917"
"4825,4840","124,152",2,"REFUTES,NOT ENOUGH INFO",3896,23 lidí přežlilo tropickou bouři .,"0","1616844330,1616845025"
"4807,4834","124,152",2,"SUPPORTS,SUPPORTS",3908,Andreas Khol je rakouský premiér.,"0","1616843820,1616844739"
"4806,4835","124,152",2,"NOT ENOUGH INFO,REFUTES",3909,Andreas Khol je prezident Rakouska.,"0","1616843804,1616844747"
"4808,4831","124,152",2,"SUPPORTS,SUPPORTS",3910,Andreas Khol je premiér.,"0","1616843833,1616844609"
"4810,4836","124,152",2,"SUPPORTS,SUPPORTS",3912,"Andreas Khol nepovolil Lublani zastávat se své menšiny, ačkoli na to má právo.","0","1616844001,1616844831"
"4809,4833,6042","124,152,171",3,"SUPPORTS,SUPPORTS,SUPPORTS",3913,Andreas Khol popřel práva Slovinska.,"0","1616843970,1616844727,1617202602"
"4811,4832,5793","124,152,121",3,"REFUTES,REFUTES,REFUTES",3914,Andreas Khol se zastal práv Slovinska.,"0","1616844007,1616844670,1617038066"
"4812,4830","124,152",2,"SUPPORTS,NOT ENOUGH INFO",3915,Lublaň se podle ústavy může zastávat zájmů menšiny v Korutanech.,"0","1616844090,1616844498"
"4814,4918","124,119",2,"SUPPORTS,REFUTES",3916,René Wokoun získal ve volbě rektora Univerzity Karlovy 22 hlasů.,"0","1616844114,1616851161"
"4813,4928","124,119",2,"SUPPORTS,REFUTES",3917,René Wokoun získal ve volbě prorektora Univerzity Jana Evangelisty Purkyně 22 hlasů.,"0","1616844109,1616852559"
"4815,4919,5117,6544","124,119,126,5",4,"SUPPORTS,REFUTES,REFUTES,REFUTES",3918,René Wokoun získal ve volbě rektora Univerzity Jana Evangelisty Purkyně 15 hlasů.,"0","1616844124,1616851210,1616874597,1617950438"
"4863,4920,6207","152,119,166",3,"SUPPORTS,SUPPORTS,SUPPORTS",3921,Česká republika je jednou z členských zemí NATO.,"0","1616845605,1616851662,1617224347"
"4857,4927","152,119",2,"NOT ENOUGH INFO,NOT ENOUGH INFO",3922,Slovensko je členem NATO.,"0","1616845461,1616852460"
"4867,4912,6055","152,119,171",3,"REFUTES,NOT ENOUGH INFO,REFUTES",3923,V rámci EU se v roce 2006 uskutečnilo protiteroristické cvičení.,"0","1616845696,1616850539,1617203042"
"4869,4897,4923","152,157,119",3,"SUPPORTS,SUPPORTS,SUPPORTS",3924,V roce 2006 se uskutečnilo společné cvičení členských zemí NATO.,"0","1616845725,1616849532,1616851824"
"4868,4921","152,119",2,"NOT ENOUGH INFO,REFUTES",3925,V rámci NATO byla v roce 2006 zrušena všechna protiteroristická cvičení.,"0","1616845717,1616851696"
4891,157,1,REFUTES,3936,Regina Rázlová se věnuje hraní.,"0",1616849225
4885,157,1,REFUTES,3937,Regina Rázlová je zpěvačka.,"0",1616849052
4888,157,1,REFUTES,3938,Regina Rázlová je matematička.,"0",1616849151
4892,157,1,SUPPORTS,3939,Regina Rázlová je herečkou v České republice.,"0",1616849315
"4893,4972,6028","157,119,171",3,"SUPPORTS,SUPPORTS,SUPPORTS",3940,Regina Rázlová hrála v Národním divadle.,"0","1616849337,1616860782,1617192676"
"4883,5151","157,126",2,"NOT ENOUGH INFO,NOT ENOUGH INFO",3941,Regina Rázlová hrála v Činoherním studiu.,"0","1616848964,1616875467"
"4886,5801","157,121",2,"SUPPORTS,SUPPORTS",3942,Regina Rázlová hrála v divadle.,"0","1616849076,1617038348"
4890,157,1,REFUTES,3943,"Regina Rázlová hrála ve všech divadlech, krom Národního.","0",1616849187
"4895,6130","157,136",2,"REFUTES,REFUTES",3946,Národní divadlo začalo fungovat až po roce 1989.,"0","1616849437,1617215768"
"4880,6045","157,171",2,"SUPPORTS,SUPPORTS",3947,Rázlová 16. července oslaví 70 let.,"0","1616848827,1617202664"
4889,157,1,SUPPORTS,3948,Herečka se narodila v letním měsíci.,"0",1616849168
"4882,5502","157,160",2,"REFUTES,REFUTES",3949,Rázlová se narodila 14.12. 1982.,"0","1616848880,1616960388"
"4875,4931","157,119",2,"SUPPORTS,SUPPORTS",3954,Osm českých turistů bylo uvězněno pod sněhem v slovenských Roháčích.,"0","1616848007,1616854226"
"4877,4932","157,119",2,"REFUTES,REFUTES",3955,V polských Roháčích lavina zasypala 8 českých turistů.,"0","1616848070,1616854343"
"4872,4933,5222","157,119,143",3,"SUPPORTS,SUPPORTS,REFUTES",3956,Ve slovenských Tatrách lavina zasypala 8 českých turistů.,"0","1616847786,1616854488,1616898478"
"4876,4935,5058","157,119,140",3,"REFUTES,REFUTES,REFUTES",3957,Ve slovenských Roháčích se lavina vyhnula osmi českým turistům.,"0","1616848049,1616854774,1616868162"
"4881,4909","157,119",2,"SUPPORTS,SUPPORTS",3958,Němečtí praktičtí lékaři protestovali v lednu 2006 proti přílišné byrokracii.,"0","1616848847,1616850404"
"4884,4924","157,119",2,"REFUTES,NOT ENOUGH INFO",3959,V lednu 2006 demonstrovaly ve Španělsku tisíce praktických lékařů proti přílišné byrokracii.,"0","1616849011,1616851860"
"4894,4922","157,119",2,"REFUTES,NOT ENOUGH INFO",3960,V lednu 2006 demonstrovaly v Německu tisíce praktických lékařů proti snížení státních příspěvků na očkování.,"0","1616849383,1616851792"
"4873,4930","157,119",2,SUPPORTS,3961,Sedm českých turistů přišlo o život pod lavinou ve slovenských Roháčích.,"0","1616847829,1616853769"
"4878,4934","157,119",2,"SUPPORTS,REFUTES",3962,Letos zahynulo 7 českých turistů po zasypání lavinou v Tatrách.,"0","1616848152,1616854753"
"4874,4936,5631,6139","157,119,160,136",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3963,Jediný muž z 8 českých turistů zasypaných ve slovenských Roháčích zůstal naživu.,"0","1616847890,1616854802,1616962401,1617216626"
"4879,4915","157,119",2,"REFUTES,NOT ENOUGH INFO",3964,Demonstrací proti přebujelé byrokracii a nízkým platbám se v lednu 2006 zúčastnili lékaři z celé Itálie.,"0","1616848764,1616850786"
"4887,4929","157,119",2,"REFUTES,REFUTES",3965,Demonstrací proti přebujelé byrokracii a nízkým platbám se v lednu 2006 zúčastnili pouze berlínští lékaři.,"0","1616849107,1616852595"
"4901,4925,5495","157,119,159",3,"SUPPORTS,SUPPORTS,SUPPORTS",3967,Vlastníkem závodu na výrobu zdravotnických lůžek v Želevčicích u Slaného je česká společnost Linet.,"0","1616849767,1616852179,1616960277"
"4902,4926","157,119",2,"NOT ENOUGH INFO,SUPPORTS",3968,Český výrobce zdravotnických lůžek Linet provozuje závod ve Středočeském kraji.,"0","1616849790,1616852263"
"5004,5019","154,140",2,"SUPPORTS,SUPPORTS",3972,V ostravské zoo se již více jak 3 dekády chovají pruhovaní lichokopytníci.,"0","1616862989,1616864723"
"5006,5025,5250,5352,5608","154,140,143,142,137",5,"NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO",3973,V Zoologického zahradě hlavního města Prahy se zebry chovají již 31 let.,"0","1616863108,1616864895,1616899734,1616954632,1616961957"
"5015,5016,5028","119,154,140",3,"NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO",3974,V obchodním domě Chodov chovají již 31 let zebry.,"0","1616863372,1616863453,1616864966"
"5005,5018,6463","119,140,110",3,"NOT ENOUGH INFO,SUPPORTS,SUPPORTS",3975,V pavilonu savců v ostravské zoo se již 31 let chovají zebry.,"0","1616863099,1616864702,1617888873"
"5003,6082","154,136",2,"SUPPORTS,NOT ENOUGH INFO",3976,V Zoologické zahradě města Ostravy se savci chovají již 31 let.,"0","1616862898,1617214747"
5013,119,1,REFUTES,3977,V Zoologické zahradě města Ostravy zakázali před 31 lety chov zeber.,"0",1616863330
"5012,5026","119,140",2,NOT ENOUGH INFO,3978,Praha pomáhá v Evropě zachránit zebry Grévyho.,"0","1616863280,1616864920"
"5011,5021","154,140",2,"NOT ENOUGH INFO,NOT ENOUGH INFO",3979,Ostrava pomáhá v USA tuleňům šedým.,"0","1616863246,1616864781"
"5014,5024","154,140",2,"SUPPORTS,SUPPORTS",3980,Ostrava pomáhá zachránit zebry v Evropě.,"0","1616863354,1616864864"
"5007,5027","119,140",2,"REFUTES,REFUTES",3981,Ostrava se vyhýbá evropské pomoci pro zebry Grévyho.,"0","1616863149,1616864938"
"5010,5023,5845,6597","119,140,167,91",4,"REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES",3982,"Stávající skupina zeber v Ostravě je ochuzena o dvě samičky, které odešly minulý měsíc do německého Kolína nad Rýnem.","0","1616863229,1616864850,1617049395,1619909127"
"5009,5022","119,140",2,"REFUTES,NOT ENOUGH INFO",3983,"Stávající skupina zeber v Brně je ochuzena o dva samečky, kteří odešli před 3 lety do australského Sydney.","0","1616863207,1616864830"
"5008,5020","119,140",2,"SUPPORTS,SUPPORTS",3984,"Stávající skupina zeber v Ostravě je ochuzena o dva jedince, kteří odešli do Německa.","0","1616863178,1616864745"
"5017,5090","140,127",2,"NOT ENOUGH INFO,REFUTES",3985,"Stávající skupina v Ostravě je obohacena o dva samečky, kteří zůstali minulý měsíc v zoologické zahradě.","0","1616864597,1616872840"
"5036,5072","140,127",2,"SUPPORTS,SUPPORTS",3989,Hudebnímu skladateli a podnikateli Ladislavu Štaidlovi bude 60 let.,"0","1616866337,1616869500"
